'roomId','checkIn','checkOut','adults','children','infants'
8839,'2019-8-4','2019-8-17',4,1,1'
8840,'2019-9-5','2019-9-22',2,4,2'
8841,'2019-10-8','2019-10-15',2,0,0'
8842,'2019-11-6','2019-11-21',4,2,1'
8843,'2019-12-14','2019-12-18',3,4,2'
8844,'2019-1-13','2019-1-18',1,4,2'
8845,'2019-2-4','2019-2-23',2,4,0'
8846,'2019-3-14','2019-3-20',1,3,2'
8847,'2019-4-6','2019-4-15',1,2,0'
8848,'2019-5-12','2019-5-22',3,1,0'
8849,'2019-6-14','2019-6-23',4,3,2'
8850,'2019-7-14','2019-7-16',4,0,0'
8851,'2019-8-10','2019-8-19',2,3,1'
8852,'2019-9-4','2019-9-19',2,4,1'
8853,'2019-10-7','2019-10-15',2,4,2'
8854,'2019-11-9','2019-11-25',3,2,0'
8855,'2019-12-1','2019-12-25',3,4,1'
8856,'2019-1-14','2019-1-22',1,3,1'
8857,'2019-2-1','2019-2-28',3,2,0'
8858,'2019-3-7','2019-3-22',2,3,1'
8859,'2019-4-8','2019-4-26',3,3,2'
8860,'2019-5-4','2019-5-15',1,1,2'
8861,'2019-6-2','2019-6-16',2,0,2'
8862,'2019-7-11','2019-7-15',3,2,0'
8863,'2019-8-13','2019-8-22',3,4,2'
8864,'2019-9-13','2019-9-19',4,3,1'
8865,'2019-10-5','2019-10-28',3,3,1'
8866,'2019-11-9','2019-11-18',1,2,0'
8867,'2019-12-5','2019-12-24',1,0,1'
8868,'2019-1-14','2019-1-21',4,1,1'
8869,'2019-2-11','2019-2-28',4,3,2'
8870,'2019-3-6','2019-3-15',1,3,1'
8871,'2019-4-7','2019-4-23',1,0,0'
8872,'2019-5-10','2019-5-22',1,2,0'
8873,'2019-6-13','2019-6-23',3,2,1'
8874,'2019-7-5','2019-7-16',1,4,1'
8875,'2019-8-5','2019-8-25',4,0,2'
8876,'2019-9-3','2019-9-18',2,0,0'
8877,'2019-10-11','2019-10-21',3,0,2'
8878,'2019-11-10','2019-11-22',3,3,1'
8879,'2019-12-7','2019-12-22',3,4,0'
8880,'2019-1-13','2019-1-17',4,3,1'
8881,'2019-2-9','2019-2-26',3,2,1'
8882,'2019-3-6','2019-3-21',3,2,1'
8883,'2019-4-5','2019-4-19',3,4,2'
8884,'2019-5-8','2019-5-22',1,3,0'
8885,'2019-6-10','2019-6-26',4,0,1'
8886,'2019-7-8','2019-7-24',2,1,0'
8887,'2019-8-7','2019-8-17',1,1,0'
8888,'2019-9-4','2019-9-21',1,3,0'
8889,'2019-10-14','2019-10-28',3,2,2'
8890,'2019-11-7','2019-11-24',2,3,2'
8891,'2019-12-13','2019-12-19',2,4,0'
8892,'2019-1-6','2019-1-22',1,3,1'
8893,'2019-2-9','2019-2-23',2,0,2'
8894,'2019-3-4','2019-3-25',4,3,1'
8895,'2019-4-2','2019-4-25',4,0,0'
8896,'2019-5-14','2019-5-19',4,2,0'
8897,'2019-6-9','2019-6-19',1,4,1'
8898,'2019-7-8','2019-7-15',1,2,2'
8899,'2019-8-10','2019-8-17',1,0,0'
8900,'2019-9-11','2019-9-23',1,0,1'
8901,'2019-10-10','2019-10-23',2,4,0'
8902,'2019-11-2','2019-11-18',4,3,2'
8903,'2019-12-11','2019-12-19',3,3,0'
8904,'2019-1-3','2019-1-24',2,3,0'
8905,'2019-2-8','2019-2-28',1,2,1'
8906,'2019-3-11','2019-3-18',1,4,0'
8907,'2019-4-7','2019-4-17',2,3,0'
8908,'2019-5-5','2019-5-28',4,0,1'
8909,'2019-6-12','2019-6-17',4,3,1'
8910,'2019-7-10','2019-7-24',3,3,0'
8911,'2019-8-5','2019-8-27',3,3,0'
8912,'2019-9-5','2019-9-16',1,2,2'
8913,'2019-10-9','2019-10-27',4,3,1'
8914,'2019-11-4','2019-11-23',1,3,0'
8915,'2019-12-11','2019-12-27',3,3,1'
8916,'2019-1-2','2019-1-22',2,3,0'
8917,'2019-2-5','2019-2-26',3,0,0'
8918,'2019-3-7','2019-3-27',1,3,1'
8919,'2019-4-12','2019-4-19',2,4,2'
8920,'2019-5-11','2019-5-17',4,1,1'
8921,'2019-6-9','2019-6-20',3,3,0'
8922,'2019-7-1','2019-7-19',3,0,0'
8923,'2019-8-12','2019-8-18',4,2,2'
8924,'2019-9-11','2019-9-15',1,4,2'
8925,'2019-10-1','2019-10-26',2,3,0'
8926,'2019-11-11','2019-11-22',2,4,2'
8927,'2019-12-4','2019-12-18',4,2,0'
8928,'2019-1-7','2019-1-25',1,4,0'
8929,'2019-2-14','2019-2-18',3,0,0'
8930,'2019-3-5','2019-3-27',2,3,2'
8931,'2019-4-10','2019-4-18',4,0,0'
8932,'2019-5-5','2019-5-15',3,0,0'
8933,'2019-6-13','2019-6-19',2,2,1'
8934,'2019-7-4','2019-7-18',2,0,1'
8935,'2019-8-9','2019-8-17',1,1,1'
8936,'2019-9-5','2019-9-22',4,4,2'
8937,'2019-10-7','2019-10-15',2,2,2'
8938,'2019-11-2','2019-11-23',2,1,1'
8939,'2019-12-4','2019-12-24',2,1,2'
8940,'2019-1-5','2019-1-19',1,1,1'
8941,'2019-2-13','2019-2-23',3,1,0'
8942,'2019-3-1','2019-3-15',3,2,2'
8943,'2019-4-13','2019-4-28',3,4,2'
8944,'2019-5-9','2019-5-21',1,1,2'
8945,'2019-6-4','2019-6-28',4,3,2'
8946,'2019-7-12','2019-7-19',3,2,1'
8947,'2019-8-11','2019-8-28',1,4,0'
8948,'2019-9-6','2019-9-24',1,2,0'
8949,'2019-10-9','2019-10-26',4,2,0'
8950,'2019-11-1','2019-11-22',2,2,2'
8951,'2019-12-6','2019-12-26',4,0,1'
8952,'2019-1-7','2019-1-26',2,4,0'
8953,'2019-2-1','2019-2-25',4,2,2'
8954,'2019-3-14','2019-3-19',2,0,1'
8955,'2019-4-8','2019-4-28',3,0,1'
8956,'2019-5-8','2019-5-25',1,0,1'
8957,'2019-6-13','2019-6-20',3,1,0'
8958,'2019-7-10','2019-7-24',1,1,2'
8959,'2019-8-2','2019-8-15',3,2,0'
8960,'2019-9-4','2019-9-19',1,2,2'
8961,'2019-10-11','2019-10-28',2,0,2'
8962,'2019-11-6','2019-11-25',2,3,2'
8963,'2019-12-14','2019-12-24',1,1,2'
8964,'2019-1-11','2019-1-15',3,1,1'
8965,'2019-2-1','2019-2-21',2,3,2'
8966,'2019-3-7','2019-3-18',1,2,2'
8967,'2019-4-9','2019-4-25',1,4,0'
8968,'2019-5-3','2019-5-17',4,3,2'
8969,'2019-6-13','2019-6-20',3,1,1'
8970,'2019-7-6','2019-7-16',3,1,1'
8971,'2019-8-1','2019-8-17',1,2,0'
8972,'2019-9-12','2019-9-27',3,1,1'
8973,'2019-10-11','2019-10-25',1,2,2'
8974,'2019-11-4','2019-11-15',4,2,1'
8975,'2019-12-2','2019-12-18',1,4,1'
8976,'2019-1-4','2019-1-25',4,2,1'
8977,'2019-2-3','2019-2-20',3,1,1'
8978,'2019-3-6','2019-3-23',2,2,0'
8979,'2019-4-2','2019-4-25',4,3,2'
8980,'2019-5-9','2019-5-26',1,0,1'
8981,'2019-6-11','2019-6-21',3,0,0'
8982,'2019-7-10','2019-7-27',1,3,0'
8983,'2019-8-1','2019-8-25',4,2,0'
8984,'2019-9-8','2019-9-19',2,2,1'
8985,'2019-10-3','2019-10-22',3,4,0'
8986,'2019-11-14','2019-11-28',2,3,1'
8987,'2019-12-1','2019-12-18',3,2,1'
8988,'2019-1-1','2019-1-24',2,3,1'
8989,'2019-2-10','2019-2-17',4,0,1'
8990,'2019-3-14','2019-3-28',2,4,1'
8991,'2019-4-9','2019-4-21',1,4,1'
8992,'2019-5-6','2019-5-27',3,2,1'
8993,'2019-6-8','2019-6-24',4,2,2'
8994,'2019-7-1','2019-7-20',2,0,2'
8995,'2019-8-13','2019-8-20',1,0,2'
8996,'2019-9-5','2019-9-21',3,0,0'
8997,'2019-10-10','2019-10-25',2,4,1'
8998,'2019-11-2','2019-11-23',4,0,0'
8999,'2019-12-7','2019-12-23',3,2,0'
9000,'2019-1-4','2019-1-28',1,3,0'
9001,'2019-2-12','2019-2-18',3,4,2'
9002,'2019-3-4','2019-3-19',4,3,1'
9003,'2019-4-10','2019-4-26',4,2,0'
9004,'2019-5-13','2019-5-22',2,1,1'
9005,'2019-6-12','2019-6-19',1,1,1'
9006,'2019-7-14','2019-7-21',3,0,0'
9007,'2019-8-4','2019-8-23',1,4,2'
9008,'2019-9-6','2019-9-19',3,3,2'
9009,'2019-10-10','2019-10-27',3,1,1'
9010,'2019-11-10','2019-11-25',1,4,2'
9011,'2019-12-14','2019-12-15',2,1,2'
9012,'2019-1-3','2019-1-28',4,3,2'
9013,'2019-2-8','2019-2-19',4,2,2'
9014,'2019-3-1','2019-3-20',1,2,1'
9015,'2019-4-5','2019-4-17',4,0,1'
9016,'2019-5-2','2019-5-22',2,2,2'
9017,'2019-6-5','2019-6-27',3,1,2'
9018,'2019-7-5','2019-7-18',2,2,0'
9019,'2019-8-13','2019-8-18',4,0,0'
9020,'2019-9-2','2019-9-18',2,0,1'
9021,'2019-10-11','2019-10-18',4,3,0'
9022,'2019-11-12','2019-11-23',4,2,1'
9023,'2019-12-1','2019-12-26',1,4,1'
9024,'2019-1-1','2019-1-24',1,2,2'
9025,'2019-2-10','2019-2-25',4,2,2'
9026,'2019-3-5','2019-3-18',1,4,1'
9027,'2019-4-9','2019-4-26',2,2,0'
9028,'2019-5-7','2019-5-22',1,3,2'
9029,'2019-6-1','2019-6-28',1,2,0'
9030,'2019-7-12','2019-7-16',2,2,1'
9031,'2019-8-14','2019-8-24',2,1,0'
9032,'2019-9-10','2019-9-19',2,1,0'
9033,'2019-10-3','2019-10-26',1,2,0'
9034,'2019-11-11','2019-11-25',1,1,0'
9035,'2019-12-5','2019-12-24',1,1,0'
9036,'2019-1-2','2019-1-17',3,3,2'
9037,'2019-2-10','2019-2-18',1,2,1'
9038,'2019-3-8','2019-3-16',3,2,0'
9039,'2019-4-13','2019-4-23',2,4,0'
9040,'2019-5-1','2019-5-26',1,2,0'
9041,'2019-6-13','2019-6-21',2,2,1'
9042,'2019-7-9','2019-7-21',4,0,0'
9043,'2019-8-5','2019-8-26',3,3,0'
9044,'2019-9-7','2019-9-19',3,2,2'
9045,'2019-10-4','2019-10-26',1,1,0'
9046,'2019-11-1','2019-11-17',2,2,2'
9047,'2019-12-13','2019-12-26',4,2,2'
9048,'2019-1-9','2019-1-18',4,2,1'
9049,'2019-2-10','2019-2-15',3,0,2'
9050,'2019-3-8','2019-3-28',1,3,0'
9051,'2019-4-1','2019-4-22',2,0,1'
9052,'2019-5-11','2019-5-19',2,1,0'
9053,'2019-6-11','2019-6-17',2,4,1'
9054,'2019-7-12','2019-7-24',2,4,2'
9055,'2019-8-2','2019-8-23',3,0,0'
9056,'2019-9-3','2019-9-28',4,3,2'
9057,'2019-10-8','2019-10-20',3,3,2'
9058,'2019-11-2','2019-11-22',1,1,1'
9059,'2019-12-4','2019-12-23',3,1,2'
9060,'2019-1-7','2019-1-15',2,0,1'
9061,'2019-2-4','2019-2-24',1,1,2'
9062,'2019-3-6','2019-3-17',1,3,2'
9063,'2019-4-14','2019-4-19',3,4,1'
9064,'2019-5-3','2019-5-20',1,0,0'
9065,'2019-6-7','2019-6-25',1,2,0'
9066,'2019-7-1','2019-7-28',3,4,0'
9067,'2019-8-9','2019-8-26',1,2,1'
9068,'2019-9-12','2019-9-20',3,2,2'
9069,'2019-10-6','2019-10-27',1,2,1'
9070,'2019-11-14','2019-11-20',4,0,2'
9071,'2019-12-9','2019-12-26',2,3,1'
9072,'2019-1-6','2019-1-15',3,3,0'
9073,'2019-2-1','2019-2-25',4,4,2'
9074,'2019-3-14','2019-3-16',1,1,1'
9075,'2019-4-5','2019-4-17',1,0,0'
9076,'2019-5-10','2019-5-21',4,4,0'
9077,'2019-6-14','2019-6-26',1,3,2'
9078,'2019-7-3','2019-7-28',2,1,1'
9079,'2019-8-10','2019-8-19',1,2,1'
9080,'2019-9-9','2019-9-26',4,3,2'
9081,'2019-10-3','2019-10-19',1,4,0'
9082,'2019-11-4','2019-11-19',1,4,0'
9083,'2019-12-3','2019-12-15',2,2,2'
9084,'2019-1-6','2019-1-23',2,4,1'
9085,'2019-2-1','2019-2-19',4,1,1'
9086,'2019-3-6','2019-3-25',2,1,2'
9087,'2019-4-13','2019-4-17',3,0,2'
9088,'2019-5-1','2019-5-22',4,2,0'
9089,'2019-6-2','2019-6-20',1,3,1'
9090,'2019-7-4','2019-7-28',1,4,0'
9091,'2019-8-3','2019-8-26',3,3,1'
9092,'2019-9-6','2019-9-16',4,1,2'
9093,'2019-10-5','2019-10-20',2,2,1'
9094,'2019-11-7','2019-11-22',4,3,1'
9095,'2019-12-5','2019-12-28',2,1,1'
9096,'2019-1-2','2019-1-20',1,3,0'
9097,'2019-2-7','2019-2-21',2,1,2'
9098,'2019-3-4','2019-3-15',2,2,0'
9099,'2019-4-4','2019-4-19',4,4,0'
9100,'2019-5-7','2019-5-24',2,0,2'
9101,'2019-6-3','2019-6-23',3,4,0'
9102,'2019-7-8','2019-7-25',2,3,1'
9103,'2019-8-13','2019-8-21',2,1,1'
9104,'2019-9-2','2019-9-26',2,1,1'
9105,'2019-10-11','2019-10-15',1,2,0'
9106,'2019-11-10','2019-11-17',4,2,2'
9107,'2019-12-8','2019-12-24',4,4,1'
9108,'2019-1-2','2019-1-21',3,3,0'
9109,'2019-2-13','2019-2-28',3,2,1'
9110,'2019-3-9','2019-3-20',2,3,0'
9111,'2019-4-4','2019-4-23',1,4,0'
9112,'2019-5-11','2019-5-16',3,2,1'
9113,'2019-6-2','2019-6-17',1,3,0'
9114,'2019-7-6','2019-7-15',2,3,2'
9115,'2019-8-14','2019-8-26',2,3,1'
9116,'2019-9-6','2019-9-27',3,0,1'
9117,'2019-10-8','2019-10-23',1,2,0'
9118,'2019-11-8','2019-11-20',1,4,0'
9119,'2019-12-6','2019-12-15',1,2,1'
9120,'2019-1-6','2019-1-19',3,0,1'
9121,'2019-2-9','2019-2-21',4,0,0'
9122,'2019-3-11','2019-3-18',3,2,2'
9123,'2019-4-7','2019-4-20',2,4,0'
9124,'2019-5-3','2019-5-18',1,2,2'
9125,'2019-6-8','2019-6-25',2,3,0'
9126,'2019-7-14','2019-7-26',1,4,2'
9127,'2019-8-5','2019-8-16',4,2,0'
9128,'2019-9-1','2019-9-28',2,0,0'
9129,'2019-10-10','2019-10-28',4,0,2'
9130,'2019-11-10','2019-11-25',3,0,0'
9131,'2019-12-10','2019-12-26',3,1,1'
9132,'2019-1-4','2019-1-28',1,2,2'
9133,'2019-2-5','2019-2-19',3,2,0'
9134,'2019-3-9','2019-3-15',2,4,1'
9135,'2019-4-4','2019-4-20',3,3,0'
9136,'2019-5-4','2019-5-23',4,2,1'
9137,'2019-6-7','2019-6-21',3,4,2'
9138,'2019-7-11','2019-7-21',3,4,2'
9139,'2019-8-10','2019-8-27',1,1,2'
9140,'2019-9-5','2019-9-21',1,0,2'
9141,'2019-10-4','2019-10-25',3,1,2'
9142,'2019-11-2','2019-11-25',3,2,2'
9143,'2019-12-9','2019-12-17',1,1,2'
9144,'2019-1-6','2019-1-25',4,3,1'
9145,'2019-2-9','2019-2-23',3,1,1'
9146,'2019-3-12','2019-3-18',4,3,0'
9147,'2019-4-8','2019-4-15',2,3,2'
9148,'2019-5-9','2019-5-22',1,4,2'
9149,'2019-6-10','2019-6-21',4,2,0'
9150,'2019-7-2','2019-7-24',1,3,0'
9151,'2019-8-8','2019-8-28',2,1,1'
9152,'2019-9-14','2019-9-19',1,1,0'
9153,'2019-10-3','2019-10-17',3,0,0'
9154,'2019-11-2','2019-11-28',1,4,1'
9155,'2019-12-11','2019-12-16',1,4,2'
9156,'2019-1-7','2019-1-15',1,0,2'
9157,'2019-2-5','2019-2-22',1,1,1'
9158,'2019-3-13','2019-3-20',3,2,1'
9159,'2019-4-13','2019-4-16',3,4,0'
9160,'2019-5-11','2019-5-24',3,3,2'
9161,'2019-6-11','2019-6-20',2,2,0'
9162,'2019-7-8','2019-7-24',3,3,1'
9163,'2019-8-2','2019-8-28',3,4,1'
9164,'2019-9-10','2019-9-20',1,0,2'
9165,'2019-10-10','2019-10-24',1,1,2'
9166,'2019-11-8','2019-11-19',4,2,1'
9167,'2019-12-10','2019-12-20',3,3,2'
9168,'2019-1-11','2019-1-24',4,1,1'
9169,'2019-2-9','2019-2-24',1,3,0'
9170,'2019-3-12','2019-3-27',3,3,2'
9171,'2019-4-6','2019-4-16',2,3,0'
9172,'2019-5-13','2019-5-19',1,3,0'
9173,'2019-6-11','2019-6-25',3,4,2'
9174,'2019-7-10','2019-7-27',1,2,0'
9175,'2019-8-2','2019-8-21',3,4,1'
9176,'2019-9-4','2019-9-25',4,4,0'
9177,'2019-10-3','2019-10-19',3,1,1'
9178,'2019-11-5','2019-11-22',4,2,0'
9179,'2019-12-7','2019-12-26',1,1,2'
9180,'2019-1-14','2019-1-27',3,0,2'
9181,'2019-2-5','2019-2-22',1,2,1'
9182,'2019-3-11','2019-3-27',1,2,2'
9183,'2019-4-14','2019-4-20',3,2,1'
9184,'2019-5-10','2019-5-19',1,1,0'
9185,'2019-6-13','2019-6-18',3,1,2'
9186,'2019-7-11','2019-7-15',3,4,0'
9187,'2019-8-1','2019-8-17',4,2,1'
9188,'2019-9-10','2019-9-24',4,0,1'
9189,'2019-10-4','2019-10-28',2,1,1'
9190,'2019-11-2','2019-11-17',4,2,2'
9191,'2019-12-4','2019-12-17',3,4,1'
9192,'2019-1-7','2019-1-23',3,0,0'
9193,'2019-2-7','2019-2-24',3,1,0'
9194,'2019-3-2','2019-3-24',4,3,1'
9195,'2019-4-8','2019-4-22',1,0,2'
9196,'2019-5-8','2019-5-21',4,0,2'
9197,'2019-6-10','2019-6-15',4,1,2'
9198,'2019-7-13','2019-7-19',1,4,2'
9199,'2019-8-1','2019-8-18',4,0,1'
9200,'2019-9-6','2019-9-20',1,4,2'
9201,'2019-10-8','2019-10-16',1,4,1'
9202,'2019-11-8','2019-11-27',4,2,2'
9203,'2019-12-14','2019-12-18',3,3,2'
9204,'2019-1-12','2019-1-26',3,3,0'
9205,'2019-2-5','2019-2-26',2,3,1'
9206,'2019-3-3','2019-3-26',1,3,2'
9207,'2019-4-14','2019-4-22',1,1,1'
9208,'2019-5-8','2019-5-27',2,3,0'
9209,'2019-6-7','2019-6-19',4,1,1'
9210,'2019-7-6','2019-7-18',4,2,2'
9211,'2019-8-2','2019-8-23',1,0,0'
9212,'2019-9-1','2019-9-26',4,4,1'
9213,'2019-10-6','2019-10-28',1,1,0'
9214,'2019-11-6','2019-11-20',4,0,0'
9215,'2019-12-4','2019-12-16',3,3,1'
9216,'2019-1-10','2019-1-18',4,3,0'
9217,'2019-2-5','2019-2-17',4,3,2'
9218,'2019-3-9','2019-3-25',4,4,2'
9219,'2019-4-12','2019-4-20',2,3,1'
9220,'2019-5-11','2019-5-27',4,3,2'
9221,'2019-6-10','2019-6-16',2,0,1'
9222,'2019-7-11','2019-7-27',4,4,2'
9223,'2019-8-10','2019-8-16',1,3,1'
9224,'2019-9-6','2019-9-15',4,3,2'
9225,'2019-10-7','2019-10-16',1,1,1'
9226,'2019-11-10','2019-11-15',1,4,2'
9227,'2019-12-2','2019-12-23',4,1,1'
9228,'2019-1-12','2019-1-27',4,4,0'
9229,'2019-2-4','2019-2-19',4,2,1'
9230,'2019-3-9','2019-3-24',4,0,0'
9231,'2019-4-3','2019-4-26',1,4,2'
9232,'2019-5-13','2019-5-15',2,0,0'
9233,'2019-6-3','2019-6-28',2,4,1'
9234,'2019-7-1','2019-7-17',1,4,0'
9235,'2019-8-5','2019-8-21',3,3,0'
9236,'2019-9-8','2019-9-17',4,1,0'
9237,'2019-10-10','2019-10-23',1,4,0'
9238,'2019-11-14','2019-11-28',3,3,2'
9239,'2019-12-3','2019-12-25',3,2,1'
9240,'2019-1-8','2019-1-20',4,1,0'
9241,'2019-2-11','2019-2-15',4,3,0'
9242,'2019-3-10','2019-3-16',2,3,2'
9243,'2019-4-3','2019-4-26',3,3,1'
9244,'2019-5-4','2019-5-16',4,1,2'
9245,'2019-6-10','2019-6-22',2,3,0'
9246,'2019-7-7','2019-7-23',3,0,0'
9247,'2019-8-13','2019-8-17',2,4,0'
9248,'2019-9-2','2019-9-15',3,0,2'
9249,'2019-10-1','2019-10-26',1,1,0'
9250,'2019-11-6','2019-11-18',3,4,2'
9251,'2019-12-8','2019-12-25',3,0,0'
9252,'2019-1-10','2019-1-24',2,3,2'
9253,'2019-2-12','2019-2-18',2,3,0'
9254,'2019-3-3','2019-3-23',1,1,2'
9255,'2019-4-6','2019-4-28',2,2,0'
9256,'2019-5-8','2019-5-24',3,1,0'
9257,'2019-6-10','2019-6-21',4,3,2'
9258,'2019-7-14','2019-7-17',1,1,0'
9259,'2019-8-13','2019-8-24',3,0,0'
9260,'2019-9-11','2019-9-26',1,1,2'
9261,'2019-10-12','2019-10-20',1,0,1'
9262,'2019-11-3','2019-11-23',4,0,1'
9263,'2019-12-7','2019-12-15',4,4,1'
9264,'2019-1-4','2019-1-22',3,1,0'
9265,'2019-2-11','2019-2-18',3,2,0'
9266,'2019-3-8','2019-3-26',3,1,0'
9267,'2019-4-10','2019-4-21',1,4,2'
9268,'2019-5-1','2019-5-26',4,1,2'
9269,'2019-6-4','2019-6-20',3,2,1'
9270,'2019-7-11','2019-7-21',4,4,1'
9271,'2019-8-1','2019-8-19',2,1,0'
9272,'2019-9-2','2019-9-18',3,3,0'
9273,'2019-10-3','2019-10-19',3,1,0'
9274,'2019-11-8','2019-11-20',3,4,2'
9275,'2019-12-9','2019-12-24',1,2,2'
9276,'2019-1-3','2019-1-23',4,2,0'
9277,'2019-2-1','2019-2-21',4,2,0'
9278,'2019-3-2','2019-3-24',4,3,2'
9279,'2019-4-11','2019-4-20',2,1,2'
9280,'2019-5-4','2019-5-18',4,1,0'
9281,'2019-6-3','2019-6-27',1,3,0'
9282,'2019-7-12','2019-7-19',2,2,2'
9283,'2019-8-6','2019-8-18',1,4,0'
9284,'2019-9-4','2019-9-25',2,4,0'
9285,'2019-10-11','2019-10-27',1,1,0'
9286,'2019-11-9','2019-11-26',1,2,2'
9287,'2019-12-9','2019-12-27',3,3,0'
9288,'2019-1-14','2019-1-28',1,3,1'
9289,'2019-2-3','2019-2-18',1,1,2'
9290,'2019-3-5','2019-3-25',1,3,2'
9291,'2019-4-7','2019-4-27',2,1,0'
9292,'2019-5-12','2019-5-17',3,0,2'
9293,'2019-6-8','2019-6-18',1,2,0'
9294,'2019-7-6','2019-7-26',2,4,2'
9295,'2019-8-14','2019-8-21',4,0,2'
9296,'2019-9-8','2019-9-26',1,0,2'
9297,'2019-10-1','2019-10-18',4,2,1'
9298,'2019-11-4','2019-11-24',2,4,0'
9299,'2019-12-8','2019-12-26',3,3,1'
9300,'2019-1-5','2019-1-20',4,4,0'
9301,'2019-2-6','2019-2-20',4,3,1'
9302,'2019-3-5','2019-3-22',4,1,1'
9303,'2019-4-11','2019-4-28',4,4,0'
9304,'2019-5-10','2019-5-16',4,4,1'
9305,'2019-6-12','2019-6-24',4,2,1'
9306,'2019-7-14','2019-7-24',3,0,0'
9307,'2019-8-8','2019-8-22',2,4,2'
9308,'2019-9-1','2019-9-25',2,4,1'
9309,'2019-10-6','2019-10-20',3,2,1'
9310,'2019-11-9','2019-11-24',1,4,0'
9311,'2019-12-5','2019-12-28',1,0,0'
9312,'2019-1-3','2019-1-23',1,4,2'
9313,'2019-2-12','2019-2-25',4,3,1'
9314,'2019-3-8','2019-3-16',2,2,0'
9315,'2019-4-8','2019-4-20',4,3,2'
9316,'2019-5-9','2019-5-27',4,4,2'
9317,'2019-6-13','2019-6-18',2,2,1'
9318,'2019-7-6','2019-7-18',1,4,2'
9319,'2019-8-1','2019-8-15',1,4,0'
9320,'2019-9-8','2019-9-25',1,3,2'
9321,'2019-10-11','2019-10-25',2,4,0'
9322,'2019-11-4','2019-11-19',1,4,0'
9323,'2019-12-4','2019-12-27',4,2,2'
9324,'2019-1-1','2019-1-22',3,4,0'
9325,'2019-2-8','2019-2-21',4,1,0'
9326,'2019-3-4','2019-3-15',3,2,2'
9327,'2019-4-4','2019-4-18',3,0,1'
9328,'2019-5-7','2019-5-18',1,1,0'
9329,'2019-6-8','2019-6-18',3,1,1'
9330,'2019-7-2','2019-7-16',2,2,2'
9331,'2019-8-3','2019-8-17',2,0,1'
9332,'2019-9-10','2019-9-25',1,4,1'
9333,'2019-10-4','2019-10-18',1,4,2'
9334,'2019-11-2','2019-11-25',4,4,1'
9335,'2019-12-9','2019-12-17',4,0,2'
9336,'2019-1-7','2019-1-28',3,0,1'
9337,'2019-2-6','2019-2-27',2,3,1'
9338,'2019-3-3','2019-3-26',2,0,0'
9339,'2019-4-10','2019-4-22',4,1,2'
9340,'2019-5-13','2019-5-24',2,1,2'
9341,'2019-6-13','2019-6-23',1,3,2'
9342,'2019-7-11','2019-7-25',4,1,2'
9343,'2019-8-12','2019-8-16',4,4,2'
9344,'2019-9-12','2019-9-28',3,3,0'
9345,'2019-10-12','2019-10-18',4,0,0'
9346,'2019-11-14','2019-11-22',2,3,0'
9347,'2019-12-7','2019-12-19',3,3,0'
9348,'2019-1-3','2019-1-17',4,0,2'
9349,'2019-2-4','2019-2-19',1,3,0'
9350,'2019-3-10','2019-3-18',4,1,1'
9351,'2019-4-2','2019-4-22',3,0,1'
9352,'2019-5-11','2019-5-22',3,0,1'
9353,'2019-6-7','2019-6-21',3,2,0'
9354,'2019-7-9','2019-7-22',1,0,0'
9355,'2019-8-8','2019-8-15',4,2,0'
9356,'2019-9-5','2019-9-20',4,2,2'
9357,'2019-10-9','2019-10-25',4,3,1'
9358,'2019-11-2','2019-11-26',2,4,1'
9359,'2019-12-13','2019-12-22',2,0,0'
9360,'2019-1-2','2019-1-21',2,3,1'
9361,'2019-2-3','2019-2-27',1,4,0'
9362,'2019-3-7','2019-3-21',1,3,0'
9363,'2019-4-9','2019-4-15',1,0,1'
9364,'2019-5-5','2019-5-22',4,2,1'
9365,'2019-6-10','2019-6-26',4,3,0'
9366,'2019-7-13','2019-7-19',1,4,0'
9367,'2019-8-12','2019-8-23',2,2,2'
9368,'2019-9-8','2019-9-27',3,1,0'
9369,'2019-10-6','2019-10-24',3,4,1'
9370,'2019-11-5','2019-11-16',3,2,0'
9371,'2019-12-13','2019-12-27',1,3,2'
9372,'2019-1-4','2019-1-25',3,2,0'
9373,'2019-2-1','2019-2-17',4,0,2'
9374,'2019-3-4','2019-3-21',3,2,0'
9375,'2019-4-10','2019-4-15',4,1,1'
9376,'2019-5-14','2019-5-19',1,3,1'
9377,'2019-6-4','2019-6-23',2,4,0'
9378,'2019-7-12','2019-7-28',4,0,0'
9379,'2019-8-6','2019-8-21',2,3,2'
9380,'2019-9-14','2019-9-15',4,0,2'
9381,'2019-10-6','2019-10-26',4,3,0'
9382,'2019-11-2','2019-11-16',2,1,0'
9383,'2019-12-9','2019-12-18',3,2,1'
9384,'2019-1-4','2019-1-21',1,4,2'
9385,'2019-2-4','2019-2-28',3,0,1'
9386,'2019-3-12','2019-3-28',3,2,1'
9387,'2019-4-13','2019-4-20',4,4,0'
9388,'2019-5-3','2019-5-27',4,0,1'
9389,'2019-6-2','2019-6-22',3,2,2'
9390,'2019-7-9','2019-7-17',3,0,1'
9391,'2019-8-5','2019-8-24',2,1,2'
9392,'2019-9-1','2019-9-21',1,3,2'
9393,'2019-10-5','2019-10-22',4,0,1'
9394,'2019-11-4','2019-11-22',4,0,0'
9395,'2019-12-11','2019-12-16',1,1,2'
9396,'2019-1-5','2019-1-16',3,4,1'
9397,'2019-2-5','2019-2-23',1,4,2'
